customerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharge,DailyCharge,tenure_group,tenure_segment,ServiceCount
5481-NTDOH,0,Female,1,1,0,67,0,1,Fiber optic,1,0,1,0,1,1,One year,1,Credit card (automatic),107.05,7142.5,1.5977611940298506,48+,25+ meses,5
5482-NUPNA,1,Female,0,0,0,4,0,0,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,60.4,272.15,15.1,0-12,0–10 meses,3
5482-PLVPE,1,Female,1,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.35,41.85,12.175,0-12,0–10 meses,0
5482-VXSXJ,0,Male,0,0,0,22,0,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Mailed check,93.2,2157.3,4.236363636363636,12-24,11–24 meses,3
5485-ITNPC,0,Male,0,1,0,66,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),85.9,5595.3,1.3015151515151515,48+,25+ meses,6
5485-WUYWF,1,Male,1,0,0,2,0,0,DSL,1,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),66.4,94.55,33.2,0-12,0–10 meses,3
5493-SDRDQ,1,Male,0,0,0,2,0,0,DSL,1,0,1,0,0,0,Month-to-month,1,Mailed check,55.1,113.35,27.55,0-12,0–10 meses,2
5494-HECPR,1,Female,0,0,0,1,0,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.25,80.25,80.25,0-12,0–10 meses,1
5494-WOZRZ,0,Female,0,1,1,71,0,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),82.0,5999.85,1.1549295774647887,48+,25+ meses,5
5495-GPSRW,0,Male,0,0,0,20,0,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.7,419.4,0.985,12-24,11–24 meses,0
5498-IBWPI,0,Female,0,1,1,66,0,0,DSL,0,0,0,1,0,0,One year,1,Credit card (automatic),49.4,3251.85,0.7484848484848484,48+,25+ meses,1
5498-TXHLF,1,Female,0,1,1,34,0,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,87.45,2874.15,2.572058823529412,24-48,25+ meses,3
5499-ECUTN,0,Female,0,1,0,47,0,0,DSL,1,0,1,0,1,0,One year,1,Credit card (automatic),66.05,3021.45,1.40531914893617,24-48,25+ meses,3
5501-TVMGM,0,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.25,55.25,55.25,0-12,0–10 meses,1
5502-RLUYV,1,Female,0,1,1,69,0,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.95,7446.9,1.5065217391304349,48+,25+ meses,5
5504-WSIUR,0,Female,0,0,0,70,0,1,Fiber optic,0,1,1,1,0,0,One year,1,Bank transfer (automatic),90.25,6385.95,1.2892857142857144,48+,25+ meses,4
5505-OVWQW,0,Female,0,0,0,17,0,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.15,353.65,1.1852941176470588,12-24,11–24 meses,0
5510-BOIUJ,1,Male,0,0,1,1,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.25,19.25,19.25,0-12,0–10 meses,0
5512-IDZEI,0,Male,0,1,1,46,0,1,No,0,0,0,0,0,0,One year,0,Electronic check,24.9,1174.8,0.5413043478260869,24-48,25+ meses,1
5514-YQENT,0,Male,0,0,1,41,0,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,111.15,4507.15,2.7109756097560975,24-48,25+ meses,6
5515-AKOAJ,1,Female,0,0,0,54,0,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,100.1,5440.9,1.8537037037037036,48+,25+ meses,4
5515-IDEJJ,1,Male,0,1,1,1,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,19.9,19.9,0-12,0–10 meses,0
5515-RUGKN,0,Male,0,0,0,8,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),54.75,438.05,6.84375,0-12,0–10 meses,1
5519-NPHVG,1,Female,0,0,0,12,0,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.2,1046.1,7.8500000000000005,12-24,11–24 meses,3
5519-TEEUH,0,Male,0,0,1,33,0,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.15,682.15,0.6106060606060606,24-48,25+ meses,0
5519-YLDGW,1,Female,0,1,0,21,0,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,103.9,2254.2,4.947619047619048,12-24,11–24 meses,5
5520-FVEWJ,1,Female,0,1,1,12,0,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,84.5,916.9,7.041666666666667,12-24,11–24 meses,3
5522-JBWMO,0,Male,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.0,44.0,44.0,0-12,0–10 meses,0
5522-NYKPB,0,Male,0,1,1,25,0,0,Fiber optic,0,0,0,1,1,0,Month-to-month,0,Electronic check,85.9,2199.05,3.4360000000000004,24-48,25+ meses,2
5524-KHNJP,0,Male,0,1,1,33,0,0,DSL,1,0,1,0,1,1,One year,0,Credit card (automatic),74.75,2453.3,2.265151515151515,24-48,25+ meses,4
5527-ACHSO,0,Female,0,0,0,11,0,0,DSL,0,0,0,1,1,1,Month-to-month,0,Mailed check,70.5,829.3,6.409090909090909,0-12,11–24 meses,3
5529-GIBVH,0,Female,0,0,0,47,0,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.15,1046.2,0.42872340425531913,24-48,25+ meses,0
5533-NHFRF,0,Male,1,0,0,7,0,0,DSL,0,1,0,1,0,1,Month-to-month,1,Electronic check,44.4,265.8,6.3428571428571425,0-12,0–10 meses,3
5533-RJFTJ,0,Male,0,0,0,49,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),30.2,1453.1,0.6163265306122448,48+,25+ meses,1
5536-RTPWK,1,Male,0,1,0,49,0,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),99.05,4853.75,2.0214285714285714,48+,25+ meses,4
5536-SLHPM,1,Female,0,1,0,55,0,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,77.75,4458.15,1.4136363636363636,48+,25+ meses,2
5537-UXXVS,0,Female,0,1,0,20,0,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.25,375.25,0.9625,12-24,11–24 meses,0
5539-HIVAK,0,Female,1,1,0,28,0,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.7,734.6,0.9178571428571428,24-48,25+ meses,1
5539-TMZLF,1,Male,1,0,0,1,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.75,69.75,69.75,0-12,0–10 meses,0
5542-DHSXL,0,Female,0,1,0,4,0,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,54.7,235.05,13.675,0-12,0–10 meses,2
5542-NKVRU,0,Female,0,0,0,42,0,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.75,844.45,0.49404761904761907,24-48,25+ meses,0
5542-TBBWB,0,Male,0,0,0,1,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.9,69.9,69.9,0-12,0–10 meses,0
5543-QDCRY,0,Male,0,0,0,4,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,56.4,234.85,14.1,0-12,0–10 meses,1
5546-BYZSM,0,Female,0,0,0,41,0,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.45,775.6,0.49878048780487805,24-48,25+ meses,0
5546-QUERU,0,Male,0,0,0,13,0,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.95,257.0,1.5346153846153845,12-24,11–24 meses,0
5549-ZGHFB,0,Male,0,1,1,50,0,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.95,1261.45,0.499,48+,25+ meses,1
5550-VFRLC,1,Female,1,0,0,1,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.85,69.85,69.85,0-12,0–10 meses,0
5552-ZNFSJ,1,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.3,45.3,45.3,0-12,0–10 meses,0
5553-AOINX,0,Female,1,1,1,66,0,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,104.9,6891.45,1.5893939393939396,48+,25+ meses,5
5555-RNPGT,0,Male,0,0,1,10,0,1,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),24.8,223.9,2.48,0-12,11–24 meses,1
5561-NWEVX,1,Female,1,1,0,2,0,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,79.2,172.85,39.6,0-12,0–10 meses,2
5562-BETPV,0,Male,0,1,1,1,0,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.65,19.65,19.65,0-12,0–10 meses,0
5562-YJQGT,0,Female,0,0,0,2,0,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.35,35.1,10.175,0-12,0–10 meses,0
5564-NEMQO,1,Female,1,0,0,1,0,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),75.3,75.3,75.3,0-12,0–10 meses,1
5565-FILXA,1,Female,1,0,0,16,0,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.15,1529.2,6.009375,12-24,11–24 meses,3
5566-SOEZD,0,Male,0,1,1,27,0,0,Fiber optic,1,1,0,0,0,0,One year,1,Credit card (automatic),80.65,2209.75,2.9870370370370374,24-48,25+ meses,2
5567-GZKQY,0,Male,0,0,0,58,0,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.3,1131.5,0.35000000000000003,48+,25+ meses,0
5567-WSELE,1,Male,1,1,0,3,0,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.6,279.55,31.53333333333333,0-12,0–10 meses,3
5568-DMXZS,0,Female,0,0,0,8,0,0,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,65.45,554.45,8.18125,0-12,0–10 meses,3
5569-IDSEY,0,Male,0,1,0,71,0,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),105.7,7472.15,1.4887323943661972,48+,25+ meses,5
5569-KGJHX,1,Female,0,1,1,9,0,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),85.35,754.65,9.483333333333333,0-12,0–10 meses,2
5569-OUICF,1,Female,1,1,0,28,0,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),101.3,2812.2,3.617857142857143,24-48,25+ meses,4
5570-PTWEH,1,Female,0,1,0,3,0,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.15,216.75,25.05,0-12,0–10 meses,1
5572-ZDXHY,1,Female,0,0,0,22,0,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Mailed check,84.3,1855.65,3.8318181818181816,12-24,11–24 meses,2
5574-NXZIU,0,Male,0,0,0,63,0,0,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),109.2,7049.75,1.7333333333333334,48+,25+ meses,6
5575-GNVDE,0,Male,0,0,0,34,0,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,56.95,1889.5,1.675,24-48,25+ meses,2
5575-TPIZQ,0,Male,0,0,0,46,0,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Credit card (automatic),89.15,4245.55,1.9380434782608698,24-48,25+ meses,3
5577-OTWWW,1,Female,0,0,0,15,0,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.75,297.3,1.3166666666666667,12-24,11–24 meses,0
5578-NKCXI,0,Female,0,1,1,58,0,0,Fiber optic,1,1,0,0,1,1,One year,0,Credit card (automatic),99.25,5846.65,1.7112068965517242,48+,25+ meses,4
5583-EJXRD,0,Male,0,1,1,44,0,0,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),54.05,2375.2,1.2284090909090908,24-48,25+ meses,5
5583-SXDAG,1,Male,0,1,0,1,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.0,70.0,70.0,0-12,0–10 meses,0
5590-BYNII,1,Male,0,0,0,22,0,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,100.75,2095.0,4.579545454545454,12-24,11–24 meses,4
5590-YRFJT,1,Female,0,1,0,20,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,482.8,1.2225,12-24,11–24 meses,0
5590-ZSKRV,0,Female,0,1,1,8,0,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,54.65,482.25,6.83125,0-12,0–10 meses,2
5593-SUAOO,0,Female,0,1,1,24,0,1,Fiber optic,0,1,1,0,0,0,One year,0,Bank transfer (automatic),83.15,2033.05,3.4645833333333336,24-48,25+ meses,3
5597-GLBUC,1,Female,0,0,0,1,0,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,85.45,85.45,85.45,0-12,0–10 meses,2
5598-IKHQQ,0,Female,0,0,0,72,0,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.45,1866.45,0.3534722222222222,48+,25+ meses,1
5599-HVLTW,0,Female,1,0,0,14,0,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),80.35,1058.1,5.739285714285714,12-24,11–24 meses,2
5600-KTXFM,0,Male,0,1,1,2,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,69.95,143.9,34.975,0-12,0–10 meses,0
5600-PDUJF,0,Male,0,0,0,6,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),49.5,312.7,8.25,0-12,0–10 meses,1
5602-BVFMK,0,Female,0,0,0,12,0,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.3,228.75,1.6083333333333334,12-24,11–24 meses,0
5605-IYGFG,0,Female,0,0,0,7,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.85,515.45,9.978571428571428,0-12,0–10 meses,0
5605-XNWEN,0,Male,1,1,0,72,0,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.0,1802.55,0.3472222222222222,48+,25+ meses,1
5606-AMZBO,0,Female,0,1,0,10,0,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),78.15,765.15,7.815,0-12,11–24 meses,2
5609-CEBID,1,Female,1,0,0,20,0,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.1,1782.4,4.705,12-24,11–24 meses,4
5609-IMCGG,0,Female,0,0,0,15,0,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Credit card (automatic),84.35,1302.65,5.623333333333333,12-24,11–24 meses,3
5614-DNZCE,0,Female,0,0,0,58,0,0,DSL,1,1,1,1,0,0,Two year,1,Credit card (automatic),64.9,3795.45,1.1189655172413795,48+,25+ meses,4
5616-PRTNT,1,Male,0,0,1,20,0,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.4,374.5,0.97,12-24,11–24 meses,0
5619-PTMIK,0,Female,0,1,0,46,0,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,53.1,2459.8,1.1543478260869566,24-48,25+ meses,2
5619-XZZKR,0,Male,0,0,0,4,0,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,68.2,4.9875,0-12,0–10 meses,0
5622-UEJFI,0,Female,0,1,1,35,0,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.4,949.8,0.7257142857142856,24-48,25+ meses,1
5624-BQSSA,1,Female,0,0,0,1,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.95,20.95,20.95,0-12,0–10 meses,0
5624-RYAMH,0,Female,0,0,0,9,0,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.5,178.85,2.1666666666666665,0-12,0–10 meses,0
5626-MGTUK,0,Female,0,0,0,20,0,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),89.1,1879.25,4.455,12-24,11–24 meses,3
5627-TVBPP,0,Female,0,0,1,35,0,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.1,644.5,0.5742857142857143,24-48,25+ meses,0
5628-FCGYG,0,Male,0,0,0,21,0,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.1,1737.45,4.004761904761905,12-24,11–24 meses,2
5628-RKIFK,0,Female,1,0,0,49,0,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Credit card (automatic),101.55,5070.4,2.0724489795918366,48+,25+ meses,4
5630-AHZIL,0,Female,0,0,1,3,0,0,DSL,1,0,0,1,0,1,Month-to-month,1,Bank transfer (automatic),64.5,177.4,21.5,0-12,0–10 meses,3
5630-IXDXV,0,Female,0,0,0,47,0,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.35,4849.1,2.2627659574468084,24-48,25+ meses,5
5639-NTUPK,0,Male,0,0,1,13,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),52.1,670.65,4.007692307692308,12-24,11–24 meses,1
5640-CAXOA,0,Female,0,0,0,30,0,0,DSL,0,0,0,1,0,1,One year,1,Credit card (automatic),40.35,1187.05,1.345,24-48,25+ meses,2
5641-DMBFJ,0,Female,0,1,0,58,0,1,DSL,1,0,1,1,1,1,Two year,1,Electronic check,84.3,4916.4,1.4534482758620688,48+,25+ meses,6
5642-MHDQT,0,Female,0,1,1,53,0,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.85,1039.45,0.3745283018867925,48+,25+ meses,0
5644-PDMZC,1,Female,1,0,0,2,0,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,89.5,161.5,44.75,0-12,0–10 meses,3
5647-FXOTP,0,Female,1,1,0,60,0,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.9,6401.25,1.7650000000000001,48+,25+ meses,5
5647-URDKA,0,Male,0,1,1,8,0,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,130.25,2.4625,0-12,0–10 meses,0
5649-ANRML,1,Male,1,0,0,2,0,0,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Credit card (automatic),95.1,180.25,47.55,0-12,0–10 meses,4
5649-RXQTV,0,Male,0,0,0,51,0,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,99.0,5038.15,1.9411764705882353,48+,25+ meses,4
5649-TJHOV,1,Male,1,1,0,27,0,0,DSL,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),36.5,1032.0,1.3518518518518519,24-48,25+ meses,1
5649-VUKMC,1,Female,0,0,0,12,0,0,Fiber optic,0,0,1,0,1,1,One year,0,Mailed check,95.5,1115.15,7.958333333333333,12-24,11–24 meses,3
5650-VDUDS,1,Female,0,0,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.25,96.05,6.0625,0-12,0–10 meses,0
5650-YLIBA,0,Male,0,0,0,31,0,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,81.15,2640.55,2.6177419354838714,24-48,25+ meses,2
5651-CPDND,0,Male,0,0,0,10,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,46.0,492.1,4.6,0-12,11–24 meses,0
5651-CRHKQ,0,Female,0,1,0,41,0,0,Fiber optic,0,1,1,1,0,0,One year,1,Bank transfer (automatic),86.2,3339.05,2.102439024390244,24-48,25+ meses,3
5651-WYIPH,0,Female,1,0,0,18,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),49.85,865.75,2.7694444444444444,12-24,11–24 meses,1
5651-YLPRD,0,Female,0,1,1,32,0,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,86.1,2723.75,2.690625,24-48,25+ meses,2
5652-MSDEY,0,Female,0,0,0,10,0,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.75,777.3,7.575,0-12,11–24 meses,1
5655-JSMZM,1,Male,1,0,0,49,0,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.2,4718.25,1.963265306122449,48+,25+ meses,3
5656-JAMLX,0,Male,0,0,0,62,0,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.85,1253.65,0.32016129032258067,48+,25+ meses,0
5656-MJEFC,0,Male,0,1,1,42,0,0,DSL,1,0,1,1,1,0,Two year,0,Credit card (automatic),48.15,2032.3,1.1464285714285714,24-48,25+ meses,4
5663-QBGIS,0,Male,1,1,0,72,0,1,Fiber optic,0,1,0,0,1,1,Two year,0,Bank transfer (automatic),98.35,6929.4,1.3659722222222221,48+,25+ meses,4
5666-CYCYZ,0,Female,0,0,0,24,0,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Electronic check,89.55,2259.35,3.7312499999999997,24-48,25+ meses,3
5666-MBJPT,0,Male,0,0,0,65,0,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.1,1725.0,0.3861538461538462,48+,25+ meses,1
5668-MEISB,0,Female,0,1,1,72,0,1,Fiber optic,1,1,1,1,1,0,Two year,0,Credit card (automatic),106.1,7657.4,1.473611111111111,48+,25+ meses,6
5669-SRAIP,1,Female,0,0,0,5,0,0,DSL,0,0,1,0,0,1,Month-to-month,0,Electronic check,39.5,210.75,7.9,0-12,0–10 meses,2
5671-RQRLP,0,Female,1,1,0,70,0,1,Fiber optic,0,0,0,0,0,0,Two year,1,Credit card (automatic),75.65,5411.4,1.0807142857142857,48+,25+ meses,1
5671-UUNXD,0,Female,1,1,0,50,0,1,Fiber optic,0,0,0,1,1,1,One year,1,Electronic check,100.65,5189.75,2.013,48+,25+ meses,4
5673-FSSMF,1,Female,0,0,0,1,0,1,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,60.15,60.15,60.15,0-12,0–10 meses,2
5673-TIYIB,1,Male,0,0,0,2,0,0,DSL,0,1,1,1,0,0,Month-to-month,1,Credit card (automatic),40.4,77.15,20.2,0-12,0–10 meses,3
5676-CFLYY,0,Male,0,1,1,71,0,0,DSL,0,1,0,1,1,1,Two year,1,Credit card (automatic),73.35,5154.5,1.0330985915492956,48+,25+ meses,4
5678-VFNEQ,0,Female,0,1,0,71,0,1,Fiber optic,1,0,1,0,1,1,One year,1,Credit card (automatic),104.1,7412.25,1.4661971830985914,48+,25+ meses,5
5680-LQOGP,0,Female,0,0,0,68,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),82.45,5646.6,1.2125000000000001,48+,25+ meses,6
5681-LLOEI,0,Male,0,1,1,43,0,1,Fiber optic,1,0,1,1,0,0,One year,1,Credit card (automatic),91.25,4013.8,2.122093023255814,24-48,25+ meses,4
5684-FJVYR,0,Female,0,1,1,72,0,1,Fiber optic,1,1,0,1,0,0,Two year,1,Bank transfer (automatic),90.35,6563.4,1.254861111111111,48+,25+ meses,4
5685-IIXLY,1,Female,0,1,1,5,0,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,83.6,404.2,16.72,0-12,0–10 meses,2
5686-CMAWK,0,Male,0,0,0,17,0,1,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,86.75,1410.25,5.102941176470588,12-24,11–24 meses,3
5687-DKDTV,1,Female,0,0,0,4,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,77.5,5.0875,0-12,0–10 meses,0
5688-KZTSN,1,Male,0,1,1,15,0,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.0,288.05,1.3333333333333333,12-24,11–24 meses,0
5692-FPTAH,1,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.4,45.4,45.4,0-12,0–10 meses,0
5692-ICXLW,0,Male,1,0,0,31,0,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.7,2845.15,2.925806451612903,24-48,25+ meses,3
5693-PIPCS,0,Male,0,0,0,41,0,0,Fiber optic,0,1,0,1,1,1,Two year,1,Credit card (automatic),99.65,4220.35,2.430487804878049,24-48,25+ meses,4
5696-CEIQJ,0,Male,0,1,1,67,0,0,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),103.15,6895.5,1.5395522388059701,48+,25+ meses,5
5696-EXCYS,0,Male,0,0,0,17,0,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.45,369.05,1.1441176470588235,12-24,11–24 meses,0
5696-JVVQY,0,Female,0,1,1,48,0,0,DSL,1,1,1,0,0,1,Two year,1,Credit card (automatic),70.1,3238.4,1.4604166666666665,48+,25+ meses,4
5696-QURRL,1,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.05,45.05,45.05,0-12,0–10 meses,0
5697-GOMBF,0,Female,1,1,1,28,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,35.9,973.65,1.282142857142857,24-48,25+ meses,1
5698-BQJOH,1,Female,0,0,0,9,0,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,94.4,857.25,10.488888888888889,0-12,0–10 meses,3
5699-BNCAS,0,Male,1,0,0,71,0,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.65,1766.75,0.3471830985915493,48+,25+ meses,1
5701-GUXDC,0,Female,0,1,0,26,0,0,DSL,1,0,1,0,0,0,One year,0,Credit card (automatic),35.4,978.6,1.3615384615384616,24-48,25+ meses,2
5701-SVCWR,0,Female,0,0,1,1,0,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.0,24.0,24.0,0-12,0–10 meses,1
5701-YVSVF,0,Female,1,1,0,11,0,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,82.9,880.05,7.536363636363637,0-12,11–24 meses,2
5701-ZIKJE,0,Male,0,0,0,13,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,50.55,610.75,3.8884615384615384,12-24,11–24 meses,1
5702-KVQRD,0,Male,0,1,0,71,0,0,DSL,1,0,1,1,1,1,Two year,1,Electronic check,82.55,5832.65,1.162676056338028,48+,25+ meses,5
5702-SKUOB,0,Female,0,1,0,4,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.6,93.45,4.9,0-12,0–10 meses,0
5707-ORNDZ,1,Male,1,0,0,9,0,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,54.55,494.05,6.061111111111111,0-12,0–10 meses,2
5707-ZMDJP,0,Male,0,1,1,53,0,0,DSL,1,1,0,1,1,0,Two year,1,Mailed check,69.7,3729.6,1.3150943396226416,48+,25+ meses,4
5708-EVONK,1,Female,0,1,1,58,0,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),93.4,5435.6,1.610344827586207,48+,25+ meses,4
5712-AHQNN,0,Female,0,0,0,43,0,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,91.65,3954.1,2.1313953488372093,24-48,25+ meses,3
5712-PTIWW,1,Male,0,0,0,2,0,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,79.85,152.45,39.925,0-12,0–10 meses,2
5712-VBOXD,0,Female,0,0,0,4,0,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.15,68.45,5.0375,0-12,0–10 meses,0
